"","FARMCODE","PLOTCODE","TREATMENT","NEW.TREATMENT","SEASON","yield.t.ha","N_GrainUptake.kg.ha","P_GrainUptake.kg.ha","K_GrainUptake.kg.ha","S_GrainUptake.kg.ha","Mg_GrainUptake.kg.ha","Ca_GrainUptake.kg.ha","Mn_GrainUptake.kg.ha","B_GrainUptake.kg.ha","Cu_GrainUptake.kg.ha","Mo_GrainUptake.kg.ha","Fe_GrainUptake.kg.ha","Zn_GrainUptake.kg.ha","stov.t.ha","N_StovUptake.kg.ha","P_StovUptake.kg.ha","K_StovUptake.kg.ha","S_StovUptake.kg.ha","Mg_StovUptake.kg.ha","Ca_StovUptake.kg.ha","Mn_StovUptake.kg.ha","B_StovUptake.kg.ha","Cu_StovUptake.kg.ha","Mo_StovUptake.kg.ha","Fe_StovUptake.kg.ha","Zn_StovUptake.kg.ha","N_Uptake.kg.ha","P_Uptake.kg.ha","K_Uptake.kg.ha","S_Uptake.kg.ha","Mg_Uptake.kg.ha","Ca_Uptake.kg.ha","Mn_Uptake.kg.ha","B_Uptake.kg.ha","Cu_Uptake.kg.ha","Mo_Uptake.kg.ha","Fe_Uptake.kg.ha","Zn_Uptake.kg.ha","Man.freq","Man.Use","Type","PLOT","NEWPLOT","TRIALTYPE","LMER.N_Uptake.kg.ha","LMER.P_Uptake.kg.ha","LMER.K_Uptake.kg.ha"
"11","F10","F101","Control","NONE","LR2016",0.96298380587484,8.64374264153256,1.1863960488378,2.62701982242656,0.677940599335887,0.677940599335887,0.169485149833972,0.00432187132076628,0.00101691089900383,0.00415238617093231,6.77940599335887e-05,0.0231347229523372,0.0173722278579821,1.02518518518519,5.4129777777778,0.27064888888889,8.3901155555556,0.54129777777778,2.7064888888889,2.8869214814815,0.0759621214814818,0.00306735407407409,0.00424016592592595,0.000198475851851853,0.336506785185187,0.0460103111111113,14.0567204193104,1.45704493772669,11.0171353779822,1.21923837711367,3.38442948822479,3.05640663131547,0.0802839928022481,0.00408426497307792,0.00839255209685826,0.000266269911785442,0.359641508137524,0.0633825389690934,"High","YES","Farm yard","K1",NA,"NOT",23.4617443603267,2.84122622247264,9.80974622679
"12","F10","F102","PK","NONE","LR2016",1.94444688453159,17.7955778872331,3.76444916845316,5.81778507851852,1.36889060671024,1.36889060671024,0.34222265167756,0.00992445689864923,0.00188222458422658,0.00616000773019608,3.4222265167756e-05,0.0475689485831808,0.0414089408529847,1.23844444444444,5.01322311111109,0.544915555555554,6.86593599999998,0.435932444444443,2.83356088888888,5.01322311111109,0.141133128888888,0.00359644266666665,0.00250661155555555,0.000348745955555554,0.83699029333333,0.0362913759999999,22.8088009983442,4.30936472400871,12.6837210785185,1.80482305115468,4.20245149559912,5.35544576278865,0.151057585787538,0.00547866725089323,0.00866661928575162,0.00038296822072331,0.884559241916511,0.0777003168529846,"High","YES","Farm yard","K2",NA,"NOT",30.8791154394987,5.31856038638248,23.8519428583353
"13","F10","F103","NK","NONE","LR2016",1.28651785867238,16.8688221629122,2.15105785970022,4.98139714877946,1.24534928719486,1.24534928719486,0.226427143126339,0.0112081435847538,0.00203784428813705,0.00577389214972164,9.05708572505356e-05,0.0530971650631265,0.0324922950386296,1.66111111111111,15.7872,0.877066666666666,14.0330666666667,0.877066666666666,2.92355555555555,4.38533333333333,0.4091516,0.00497004444444444,0.00716271111111111,0.000292355555555555,2.62535288888889,0.0549628444444444,32.6560221629122,3.02812452636689,19.0144638154461,2.12241595386153,4.16890484275042,4.61176047645967,0.420359743584753,0.00700788873258149,0.0129366032608327,0.000382926412806091,2.67845005395201,0.087455139483074,"High","YES","Farm yard","K3",NA,"NOT",55.4171465234067,5.30365423187846,51.7238548122061
"14","F10","F104","NP","NONE","LR2016",3.72099368421053,45.1877473010527,6.54894888421053,10.4783182147369,2.61957955368421,3.27447444210527,0.654894888421053,0.0212840838736842,0.00360192188631579,0.0150625824336842,0.000294702699789474,0.0992165755957896,0.0812069661642106,6.27733333333333,53.5833173333333,3.314432,45.8496426666666,3.86683733333333,19.3341866666667,33.6967253333333,1.12414485333333,0.0276202666666667,0.034801536,0.00110481066666667,9.41851093333333,0.159645141333333,98.771064634386,9.86338088421053,56.3279608814035,6.48641688701755,22.6086611087719,34.3516202217544,1.14542893720702,0.0312221885529824,0.0498641184336842,0.00139951336645614,9.51772750892912,0.240852107497544,"High","YES","Farm yard","K4",NA,"NOT",72.9965081739447,7.76129865946776,37.0592205091388
"15","F10","F105","NPK","NONE","LR2016",5.55738449359721,72.8684254800466,10.7590963796042,15.1605448985332,3.91239868349244,4.89049835436555,0.489049835436555,0.0337444386451223,0.0053795481898021,0.0166276944048429,0.000244524917718277,0.158452146681444,0.139868252934855,4.39111111111111,29.7541688888889,1.15925333333333,52.1664,1.54567111111111,11.9789511111111,17.7752177777778,0.686277973333333,0.00888760888888889,0.0154567111111111,0.000502343111111111,2.434432,0.0595083377777778,102.622594368936,11.9183497129375,67.3269448985332,5.45806979460355,16.8694494654767,18.2642676132143,0.720022411978455,0.014267157078691,0.032084405515954,0.000746868028829388,2.59288414668144,0.199376590712632,"High","YES","Farm yard","K5",NA,"NOT",78.6991095519004,8.89261443064043,53.3053002656592
"16","F11","F111","Control","NONE","LR2016",1.76022969842908,14.7155202788671,2.78820384231166,4.80190661731453,1.23920170769407,1.23920170769407,0.309800426923518,0.00913911259424378,0.00154900213461759,0.00759011045962619,0.000139410192115583,0.0560738772731568,0.0305153420519665,2.86074074074074,8.81108148148148,0.755235555555555,36.754797037037,2.01396148148148,3.27268740740741,4.53141333333333,0.392470743703704,0.0100698074074074,0.00931457185185185,0.00100698074074074,7.55487300740741,0.0833276562962963,23.5266017603486,3.54343939786722,41.5567036543516,3.25316318917555,4.51188911510148,4.84121376025685,0.401609856297947,0.011618809542025,0.016904682311478,0.00114639093285632,7.61094688468056,0.113842998348263,"High","YES","Farm yard","K1",NA,"NOT",-1.85141885922217,-0.167605524717611,-0.0274385214432584
"17","F11","F112","PK","NONE","LR2016",0.451721693121693,3.65713882751323,0.79503017989418,1.27204828783069,0.318012071957672,0.318012071957672,0.079503017989418,0.00302111468359788,0.000357763580952381,0.00159006035978836,1.98757544973545e-05,0.00767204123597883,0.00759253821798942,1.16962962962963,4.73466074074074,1.02927407407407,7.92541037037037,0.720491851851852,2.36733037037037,2.26440296296296,0.1667424,0.00452880592592593,0.00277904,0.000329367703703704,2.21396853333333,0.0267611259259259,8.39179956825397,1.82430425396825,9.19745865820106,1.03850392380952,2.68534244232804,2.34390598095238,0.169763514683598,0.00488656950687831,0.00436910035978836,0.000349243458201058,2.22164057456931,0.0343536641439154,"High","YES","Farm yard","K2",NA,"NOT",5.56595221994988,2.30972863919223,14.0147581101021
"18","F11","F113","NK","NONE","LR2016",0.0907567407407407,1.35772084148148,0.159731863703704,0.407316252444444,0.0798659318518518,0.103825711407407,0.0159731863703704,0.001725104128,0.000159731863703704,0.000439262625185185,1.03825711407407e-05,0.00408114911762963,0.00234805839644444,0.714074074074074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","YES","Farm yard","K3",NA,"NOT",NA,NA,NA
"19","F11","F114","NP","NONE","LR2016",0.655813023770039,9.92638592778331,1.50050019838585,1.78905792884467,0.461692368734108,0.577115460917634,0.115423092183527,0.00513632760216695,0.000923384737468215,0.00282786575849641,4.03980822642344e-05,0.0178328677423549,0.0134467902393809,1.01377777777778,10.0810062222222,0.713699555555557,2.05188622222223,0.356849777777779,2.05188622222223,4.1929848888889,0.421618012444445,0.00392534755555556,0.00562038400000001,0.000267637333333334,2.18035214222223,0.0100810062222222,20.0073921500056,2.21419975394141,3.84094415106689,0.818542146511886,2.62900168313986,4.30840798107242,0.426754340046612,0.00484873229302378,0.00844824975849642,0.000308035415597568,2.19818500996458,0.0235277964616031,"High","YES","Farm yard","K4",NA,"NOT",47.6833449543959,4.75246691227751,27.2220357609056
"20","F11","F115","NPK","NONE","LR2016",0.190128174291939,3.09528667747277,0.451744542117647,0.568863497481482,0.133850234701525,0.184044072714597,0.0167312793376906,0.00240930422462745,0.000150581514039216,0.000886757804897604,1.33850234701525e-05,0.00433340134846187,0.0037478065716427,0.551185185185185,4.94743822222222,0.533547259259259,2.32820622222222,0.194017185185185,0.582051555555555,1.2611117037037,0.262747773037037,0.00194017185185185,0.0013581202962963,0.000169765037037037,0.742115733333333,0.00562649837037037,8.04272489969499,0.985291801376906,2.8970697197037,0.32786741988671,0.766095628270152,1.27784298304139,0.265157077261664,0.00209075336589107,0.0022448781011939,0.000183150060507189,0.746449134681795,0.00937430494201307,"High","YES","Farm yard","K5",NA,"NOT",53.3859463323515,5.88378268345018,43.4681155174259
"21","F12","F121","Control","NONE","LR2016",1.7971203800193,19.6101775867706,2.05590571474208,3.79551824260076,1.42331934097529,1.10702615409189,0.158146593441698,0.00917250241961851,0.00142331934097529,0.00458625120980925,0.000142331934097529,0.0389040619866578,0.028308240226064,1.15214814814815,5.88056414814816,0.304167111111111,7.80695585185186,0.506945185185186,3.04167111111112,3.24444918518519,0.137382145185185,0.00375139437037038,0.00233194785185186,0.000375139437037038,0.705667697777779,0.027273650962963,25.4907417349188,2.36007282585319,11.6024740944526,1.93026452616047,4.148697265203,3.40259577862689,0.146554647604804,0.00517471371134566,0.00691819906166111,0.000517471371134566,0.744571759764437,0.055581891189027,"Mod","YES","Farm yard","K1",NA,"NOT",11.7514730636524,0.967037991553587,8.5013138455405
"22","F12","F122","PK","NONE","LR2016",1.54819211800545,16.757631485291,2.99729994045855,3.95098628514991,1.22616815746032,1.22616815746032,0.13624090638448,0.0073570089447619,0.00122616815746032,0.00435970900430335,0.000149864997022928,0.0280656267152028,0.0291555539662786,1.35711111111111,5.25473422222222,0.597128888888888,13.8533902222222,0.358277333333333,2.50794133333333,3.46334755555555,0.184393400888889,0.00441875377777777,0.00262736711111111,0.000465760533333333,1.97171959111111,0.0157642026666667,22.0123657075132,3.59442882934744,17.8043765073721,1.58444549079365,3.73410949079365,3.59958846194003,0.191750409833651,0.00564492193523809,0.00698707611541446,0.00061562553035626,1.99978521782631,0.0449197566329453,"Mod","YES","Farm yard","K2",NA,"NOT",19.1688441428244,3.44437215546343,22.5435104770858
"23","F12","F123","NK","NONE","LR2016",1.34756743596609,17.7878901547524,1.42303121238019,2.84606242476038,0.948687474920127,0.830101540555112,0.237171868730032,0.00687798419317092,0.000948687474920127,0.00498060924333067,0.000177878901547524,0.0355757803095048,0.022056983791893,1.94148148148148,8.54251851851851,0.34170074074074,33.9992237037037,0.512551111111111,4.27125925925926,5.12551111111111,0.199894933333333,0.00529636148148148,0.00563806222222222,0.000461296,1.19253558518518,0.0339992237037037,26.3304086732709,1.76473195312093,36.8452861284641,1.46123858603124,5.10136079981437,5.36268297984114,0.206772917526504,0.00624504895640161,0.0106186714655529,0.000639174901547524,1.22811136549469,0.0560562074955966,"Mod","YES","Farm yard","K3",NA,"NOT",43.7068752267325,3.4294660009594,50.4154224309566
"24","F12","F124","NP","NONE","LR2016",2.46561173152848,32.7630486885504,3.68855515036661,5.42434580936266,1.73579065899605,1.95276449137056,0.433947664749013,0.016706985092837,0.00173579065899605,0.0069431626359842,0.000260368598849407,0.0759408413310772,0.0455645047986463,3.04296296296296,13.9245985185185,0.803342222222221,35.079277037037,0.803342222222221,6.96229925925925,8.30120296296295,0.361504,0.0101756681481481,0.0123179140740741,0.000776564148148147,5.32883674074074,0.0415060148148148,46.6876472070689,4.49189737258883,40.5036228463997,2.53913288121827,8.91506375062981,8.73515062771197,0.378210985092837,0.0119114588071442,0.0192610767100583,0.00103693274699755,5.40477758207181,0.0870705196134611,"Mod","YES","Farm yard","K4",NA,"NOT",61.2862368772704,5.8871104285487,35.7507881278893
"25","F12","F125","NPK","NONE","LR2016",3.17052333986379,43.2459383557421,4.74310291643623,8.09117556333239,2.23204843126411,2.23204843126411,0.279006053908014,0.0159033450727568,0.00167403632344808,0.0114392482102286,0.000306906659298815,0.0970941067599887,0.0563592228894187,3.81288888888889,23.4873955555556,1.34213688888889,42.6128462222222,1.00660266666667,8.72388977777778,10.0660266666667,0.399621258666667,0.0124147662222222,0.0140924373333333,0.00134213688888889,2.63394364444444,0.0416062435555556,66.7333339112976,6.08523980532512,50.7040217855546,3.23865109793077,10.9559382090419,10.3450327205747,0.415524603739424,0.0140888025456703,0.0255316855435619,0.0016490435481877,2.73103775120443,0.0979654664449743,"Mod","YES","Farm yard","K5",NA,"NOT",66.9888382552261,7.01842619972138,51.9968678844097
"26","F13","F131","Control","NONE","LR2016",2.27069808525507,17.7841074037177,3.59678576704403,6.39428580807828,1.59857145201957,1.59857145201957,0.199821431502446,0.0143871430681761,0.00179839288352202,0.00739339296559051,0.000399642863004892,0.153862502256884,0.0377662505539623,2.25888888888889,10.73424,1.39147555555556,17.4928355555556,1.98782222222222,4.77077333333334,4.77077333333334,0.373511795555556,0.00695737777777778,0.00477077333333334,0.00159025777777778,3.40315164444445,0.0455211288888889,28.5183474037177,4.98826132259959,23.8871213636338,3.58639367424179,6.36934478535291,4.97059476483578,0.387898938623732,0.0087557706612998,0.0121641662989238,0.00198990064078267,3.55701414670133,0.0832873794428512,"Mod","YES","Farm yard","K1",NA,"NOT",5.53071179754117,1.23113943280307,-1.76345381918763
"27","F13","F132","PK","NONE","LR2016",1.48556474964235,13.4651588907583,2.61459395937054,3.66043154311875,1.04583758374821,1.04583758374821,0.261459395937054,0.0073208630862375,0.00104583758374821,0.00379116124108728,5.22918791874107e-05,0.0262766692916739,0.0236620753323034,1.66962962962963,6.17095111111111,1.46927407407407,12.635757037037,1.46927407407407,3.08547555555556,2.93854814814815,0.437843674074074,0.00499553185185185,0.00631787851851852,0.00107257007407407,4.99112402962963,0.0307078281481482,19.6361100018694,4.08386803344461,16.2961885801558,2.51511165782229,4.13131313930377,3.2000075440852,0.445164537160312,0.00604136943560007,0.0101090397596058,0.00112486195326148,5.0174006989213,0.0543699034804515,"Mod","YES","Farm yard","K2",NA,"NOT",12.9480828767132,3.70847359671291,12.2787428123577
"28","F13","F133","NK","NONE","LR2016",1.22774978723404,17.5028009668085,1.51258773787234,4.10559528851063,0.324125943829787,0.97237783148936,0.216083962553191,0.0103720302025532,0.00162062971914893,0.00399755330723404,0.000205279764425532,0.0533727387506382,0.0229049000306383,1.41925925925926,13.3637451851852,0.749368888888889,13.6135348148148,0.624474074074075,2.4978962962963,2.12321185185185,0.255784580740741,0.00337216,0.00412152888888889,0.000549537185185186,0.874263703703704,0.0470853451851852,30.8665461519937,2.26195662676123,17.7191301033255,0.948600017903861,3.47027412778566,2.33929581440504,0.266156610943294,0.00499278971914893,0.00811908219612293,0.000754816949610717,0.927636442454342,0.0699902452158235,"Mod","YES","Farm yard","K3",NA,"NOT",37.4861139606213,3.69356744220889,40.1506547662285
"29","F13","F134","NP","NONE","LR2016",0.991786840958605,12.7424773326362,2.26920829211329,2.88014898614379,0.261831726013072,0.785495178039215,0.0872772420043572,0.00706945660235294,0.000872772420043572,0.00322925795416122,9.6004966204793e-05,0.0297615395234858,0.0196373794509804,1.54911111111111,12.26896,1.226896,4.22597511111111,0.545287111111111,3.13540088888889,5.45287111111111,0.694559457777777,0.00599815822222222,0.0106330986666667,0.00179944746666667,4.40864629333333,0.0479852657777777,25.0114373326361,3.49610429211329,7.1061240972549,0.807118837124182,3.9208960669281,5.54014835311546,0.70162891438013,0.00687093064226579,0.0138623566208279,0.00189545243287146,4.43840783285682,0.0676226452287581,"Mod","YES","Farm yard","K4",NA,"NOT",55.0654756111592,6.15121186979819,25.4860204631612
"30","F13","F135","NPK","NONE","LR2016",2.40086829541271,28.522315349503,4.43680460992269,6.97212152987851,0.633829229988955,1.69021127997055,0.211276409996318,0.0207050881796392,0.00190148768996687,0.00654956870988587,0.000359169896993741,0.0635941994088919,0.0405650707192931,2.15851851851852,10.25728,0.759798518518519,15.5758696296296,0.569848888888889,3.41909333333334,6.26833777777778,1.01945966222222,0.00683818666666667,0.00569848888888889,0.00142462222222222,6.05749368888889,0.0188050133333333,38.779595349503,5.19660312844121,22.5479911595082,1.20367811887784,5.10930461330388,6.4796141877741,1.04016475040186,0.00873967435663354,0.0122480575987748,0.00178379211921596,6.12108788829779,0.0593700840526265,"Mod","YES","Farm yard","K5",NA,"NOT",60.7680769891149,7.28252764097086,41.7321002196815
"31","F14","F141","Control","NONE","LR2016",0.923626057142857,9.1032584192,0.975349116342857,2.43837279085714,0.406395465142857,0.731511837257143,0.0812790930285714,0.00447035011657143,0.000812790930285714,0.00300732644205714,9.75349116342857e-05,0.0214576805595429,0.0161745395126857,1.43666666666667,5.18349333333335,0.252853333333334,6.44776000000002,0.884986666666669,2.65496000000001,3.91922666666668,0.204179066666667,0.00518349333333335,0.00480421333333335,0.000632133333333335,4.91546880000001,0.0350201866666668,14.2867517525333,1.22820244967619,8.88613279085716,1.29138213180953,3.38647183725715,4.00050575969525,0.208649416783239,0.00599628426361906,0.00781153977539049,0.000729668244967621,4.93692648055956,0.0511947261793525,"High","YES","1,2,3","K1",NA,"NOT",23.5495196241042,3.11327326703019,22.0149090518251
"32","F14","F142","PK","NONE","LR2016",3.10984798213979,23.2616629064056,6.02066569342263,9.30466516256225,1.36833311214151,2.18933297942641,0.273666622428302,0.0142306643662717,0.00191566635699811,0.00930466516256225,0.000136833311214151,0.0818263201060622,0.059932990311798,3.25481481481481,10.0248296296296,0.85927111111111,36.9486577777777,1.14569481481481,3.43708444444444,5.15562666666666,0.234581013333333,0.00687416888888888,0.00400993185185184,0.000945198222222221,4.41092503703703,0.0300744888888888,33.2864925360352,6.87993680453374,46.25332294034,2.51402792695632,5.62641742387085,5.42929328909496,0.248811677699605,0.00878983524588699,0.0133145970144141,0.00108203153343637,4.49275135714309,0.0900074792006869,"High","YES","1,2,3","K2",NA,"NOT",30.9668907032762,5.59060743094003,36.0571056833704
"33","F14","F143","NK","NONE","LR2016",2.45667295619379,33.2928319023382,3.67518274246591,6.91799104464171,1.29712332087032,2.16187220145054,0.216187220145054,0.0138359820892834,0.00216187220145054,0.00778273992522193,0.000713417826478677,0.0546953666966985,0.0460478778908964,3.51666666666667,32.1845333333334,1.23786666666667,63.7501333333334,1.23786666666667,9.59346666666668,10.2124,0.309466666666667,0.0108313333333333,0.0129976,0.000773666666666667,5.95104400000001,0.0479673333333334,65.4773652356716,4.91304940913258,70.6681243779751,2.53498998753699,11.7553388681172,10.4285872201451,0.32330264875595,0.0129932055347839,0.0207803399252219,0.00148708449314534,6.0057393666967,0.0940152112242298,"High","YES","1,2,3","K3",NA,"NOT",55.5049217871843,5.57570127643601,63.9290176372412
